,quality,bake temp,chill time,calories,density,bake time,weight,butter type,chocolate,raisins,oats,nuts,peanut butter
373,8,460,14.0,114.0,0.9925,11.7,14.2,1,1,0,1,0,0
374,8,470,54.0,191.0,0.9954,10.3,13.4,1,1,0,0,0,0
375,7,520,47.0,197.0,0.99865,9.0,14.4,1,1,0,0,0,0
376,7,380,18.0,97.0,0.99477,9.2,11.2,1,1,0,1,0,0
377,5,970,15.0,65.0,0.9959,9.2,13.4,0,0,1,0,1,0
378,9,490,41.5,195.0,1.0,9.1,14.6,1,1,0,0,0,0
379,9,250,37.0,107.0,0.99159,11.3,13.4,1,0,1,0,0,0
380,6,840,26.0,45.0,0.99824,10.1,13.6,0,1,0,0,1,0
381,8,460,25.0,80.0,0.992,11.3,14.4,1,1,0,0,0,0
382,9,420,47.0,121.0,0.99198,10.5,14.8,1,1,0,1,0,0
383,5,550,7.0,13.0,0.99639,10.8,15.4,0,1,0,1,1,0
384,7,420,56.0,187.0,0.99577,9.2,13.2,1,1,0,0,0,0
385,7,530,26.0,112.0,0.99336,9.1,13.2,1,0,1,0,0,0
386,5,800,8.0,33.0,0.99845,9.6,13.8,0,1,0,1,1,0
388,6,880,15.0,33.0,0.9982,10.0,19.6,0,1,0,0,0,0
389,6,690,9.0,17.0,0.9937600000000001,12.3,16.4,0,1,0,0,0,0
390,8,350,18.0,156.0,0.99666,9.0,13.4,1,1,0,1,0,0
391,6,750,13.0,81.0,0.9968799999999999,9.5,16.0,0,0,0,1,1,0
392,10,380,37.0,97.0,0.99026,12.6,13.0,1,0,1,0,0,0
393,9,370,20.0,98.0,0.9916,11.0,12.8,1,1,0,1,0,0
395,6,770,11.0,35.0,0.9955700000000001,10.8,15.0,0,0,1,0,1,0
396,9,390,29.0,115.0,0.99469,10.9,13.4,1,1,0,1,0,0
397,9,360,31.0,134.0,0.99408,13.0,12.0,1,1,0,0,0,0
398,8,720,48.0,159.0,0.9949,10.9,16.2,1,1,0,0,0,0
399,8,320,31.0,87.0,0.9922,12.4,13.0,1,1,0,0,1,0
400,7,410,46.0,141.0,0.99119,9.7,10.6,1,1,0,0,0,0
401,8,570,31.0,98.0,0.9943,10.3,16.6,1,1,0,1,0,0
402,8,450,41.0,128.0,0.99636,9.6,13.0,1,1,0,0,0,0
403,7,660,41.0,187.0,0.9936200000000001,9.733333333,10.4,1,1,0,0,0,0
404,8,340,24.0,110.0,0.9898,12.5,12.2,1,1,0,0,0,0
405,8,480,40.0,150.0,0.98944,12.2,10.2,1,0,1,0,0,0
406,8,570,21.0,82.0,0.99425,10.0,12.8,1,1,0,1,0,0
407,8,310,49.0,159.0,0.9919,11.0,12.0,1,0,1,0,0,0
408,5,560,3.0,7.0,0.9928600000000001,13.0,16.0,0,1,0,1,1,0
409,5,650,24.0,33.0,0.9954,9.7,17.4,0,1,0,0,0,1
410,8,370,27.0,104.0,0.9924,10.6,14.4,1,1,0,1,0,0
411,6,760,30.0,47.0,0.99554,9.4,13.0,0,1,0,0,1,0
412,7,450,31.0,101.0,0.9931,11.4,14.8,1,1,0,0,0,0
413,8,330,16.0,91.0,0.9906,11.8,12.6,1,1,0,0,0,0
414,8,1420,52.0,148.0,0.9937,9.0,13.6,1,1,0,0,0,0
415,9,620,19.0,171.0,0.99808,9.0,13.6,1,1,0,1,0,0
416,7,460,28.0,208.0,0.99434,9.8,15.6,1,1,0,0,0,0
417,5,1030,13.0,50.0,0.9957,9.2,10.4,0,0,1,0,0,0
418,9,330,25.0,97.0,0.99356,11.3,12.0,1,1,0,0,0,0
419,7,360,58.0,201.0,0.99954,9.0,14.2,1,1,0,0,0,0
420,8,310,24.0,104.0,0.9896,12.2,10.4,1,0,1,0,0,0
421,8,360,24.0,119.0,0.9939600000000001,10.1,16.2,1,1,0,1,0,0
422,8,520,34.0,134.0,0.9924,9.8,12.6,1,1,0,0,0,0
423,9,250,35.0,124.0,0.9916200000000001,12.8,14.0,1,0,1,0,0,0
424,7,400,26.0,117.0,0.993,10.8,15.4,1,1,0,0,0,0
425,9,390,47.0,129.0,0.9967799999999999,10.3,13.0,1,1,0,1,0,0
426,7,600,3.0,10.0,0.99572,10.9,22.2,0,0,1,0,0,0
427,8,470,49.0,162.0,0.9983,9.0,13.6,1,1,0,0,0,0
428,8,600,50.0,156.0,0.99784,9.9,13.4,1,1,0,0,0,0
429,8,560,21.0,153.0,0.993,10.4,15.6,1,1,0,0,0,0
430,8,450,26.0,159.0,0.99126,11.2,15.4,1,1,0,0,0,0
431,7,370,47.0,156.0,0.9981,8.7,14.4,1,1,0,0,0,0
432,5,840,12.0,31.0,0.9979,9.9,17.2,0,1,0,0,0,1
433,5,810,15.0,105.0,0.9962,9.5,15.6,0,0,1,0,1,0
434,7,640,29.0,120.0,0.9934,9.1,12.4,1,0,1,0,0,0
436,8,590,32.0,178.0,0.9955,10.9,15.6,1,1,0,0,1,0
437,8,370,36.0,156.0,0.99592,10.6,16.2,1,0,1,0,0,0
438,9,480,33.0,142.0,0.98956,12.9,12.6,1,0,1,0,0,0
439,8,460,29.0,227.0,0.9952,10.1,12.6,1,0,1,0,0,0
440,8,450,37.0,221.0,0.9954,10.4,14.0,1,1,0,0,0,0
441,6,860,8.0,19.0,0.99546,11.4,15.8,0,0,1,0,0,0
442,6,420,3.0,11.0,0.9944,11.7,11.8,0,1,0,0,1,0
443,8,400,26.0,84.0,0.9922200000000001,10.7,14.6,1,1,0,0,0,0
444,5,960,20.0,38.0,0.9978,9.5,15.8,0,0,0,1,1,0
445,8,1230,27.0,104.0,0.9954,9.4,14.0,1,1,0,1,0,0
446,7,470,48.0,148.0,0.9916799999999999,10.4,10.2,1,1,0,0,0,0
447,8,340,25.0,122.0,0.9908799999999999,11.9,15.8,1,1,0,0,0,0
449,9,470,47.0,162.0,0.9954,10.5,13.8,1,1,0,0,0,0
450,6,730,7.0,23.0,0.99974,10.9,23.4,0,1,0,0,1,0
451,8,560,44.0,169.0,0.998,9.8,13.8,1,1,0,0,0,0
452,6,500,18.0,102.0,0.9930399999999999,11.2,14.6,1,0,1,0,0,0
453,8,460,68.0,170.0,0.9949399999999999,9.533333333,13.2,1,0,1,0,0,0
454,8,330,31.0,177.0,0.99479,11.2,13.2,1,1,0,0,0,0
455,8,380,52.0,155.0,0.995,9.4,12.6,1,1,0,0,0,0
456,6,810,16.0,29.0,0.9958799999999999,10.8,16.0,0,0,1,0,0,0
457,9,620,19.0,171.0,0.99808,9.0,13.6,1,1,0,1,0,0
458,8,430,50.0,92.0,0.9900399999999999,11.5,12.4,1,1,0,0,0,0
459,6,940,24.0,60.0,0.9979,10.8,16.6,0,1,0,0,1,0
460,5,770,16.0,86.0,0.9974799999999999,9.7,14.4,0,1,0,1,1,0
461,9,350,17.0,80.0,0.9905799999999999,12.5,13.8,1,1,0,0,1,0
462,5,410,17.0,78.0,0.99346,11.4,11.2,0,0,1,1,0,0
463,8,430,14.0,103.0,0.9987,9.2,14.4,1,1,0,0,0,0
464,5,890,12.0,32.0,0.99735,10.0,16.0,0,0,1,0,1,0
465,9,400,51.0,148.0,0.9916,11.5,15.0,1,1,0,1,0,0
466,6,820,18.0,82.0,0.99708,9.7,14.8,0,0,1,0,0,0
467,8,260,35.0,128.0,0.9918299999999999,11.2,13.2,1,1,0,0,0,0
468,5,780,7.0,12.0,0.99587,9.5,14.4,0,1,0,1,1,0
469,7,740,24.0,44.0,0.99534,11.0,14.4,0,0,1,0,0,0
470,8,460,18.0,80.0,0.9904299999999999,11.05,12.6,1,1,0,1,0,0
471,5,830,35.0,72.0,0.997,9.4,14.4,0,1,0,0,1,0
472,7,570,54.0,166.0,0.9956799999999999,10.0,13.8,1,0,1,0,0,0
473,5,1040,10.0,22.0,0.99828,10.6,16.4,0,1,0,0,0,0
474,7,390,10.0,124.0,0.9948,9.6,13.6,1,0,1,0,0,0
475,8,410,40.0,186.0,0.99235,11.0,12.0,1,0,1,0,0,0
476,9,510,41.0,107.0,0.99382,10.5,14.6,1,1,0,1,0,0
478,9,360,19.0,74.0,0.9885299999999999,12.7,11.6,1,1,0,1,0,0
479,7,460,32.0,133.0,1.0,8.8,13.6,1,1,0,0,0,0
480,8,470,60.5,156.0,0.9984,9.1,14.6,1,1,0,0,0,0
481,8,280,42.0,162.0,0.9903,12.4,15.2,1,0,1,0,0,0
482,8,290,20.0,125.0,0.996,10.1,15.0,1,1,0,0,1,0
483,9,300,35.0,105.0,0.9912,11.1,12.4,1,1,0,0,0,0
485,8,560,20.0,124.0,0.9948,10.7,15.4,1,1,0,1,0,0
486,9,490,25.0,153.0,0.99067,12.2,11.6,1,0,1,0,0,0
487,10,400,43.0,148.0,0.9912,11.5,13.0,1,1,0,1,0,0
488,8,580,26.0,172.0,0.99755,9.0,14.2,1,1,0,0,0,0
489,5,990,9.0,22.0,0.9960600000000001,9.7,14.0,0,1,0,1,1,0
490,8,360,35.0,132.0,0.9928,11.0,14.4,1,1,0,0,0,0
491,8,500,51.0,189.0,0.99174,11.4,14.0,1,1,0,0,1,0
492,8,340,18.0,122.0,0.9916,12.5,12.8,1,0,1,0,0,0
493,8,440,45.0,104.0,0.99454,9.9,13.6,1,1,0,1,0,0
494,5,470,15.0,60.0,0.9955,10.9,15.4,0,0,1,1,0,0
495,8,420,61.0,148.0,0.99839,9.1,15.2,1,0,1,0,0,0
496,8,400,34.0,125.0,0.9914,12.2,14.0,1,1,0,1,0,0
497,5,640,9.0,42.0,0.9963,9.4,17.4,0,0,0,1,1,0
498,9,390,29.0,113.0,0.99406,10.9,13.6,1,1,0,1,0,0
499,8,300,30.0,107.0,0.992,11.0,14.8,1,1,0,1,0,0
500,8,310,37.0,97.0,0.9922,10.5,12.2,1,1,0,1,0,0
501,8,250,43.0,117.0,0.9928,9.7,12.0,1,1,0,1,0,0
502,7,580,39.0,133.0,0.996,9.5,18.4,1,1,0,0,0,0
503,8,920,30.0,123.0,0.9951,8.6,13.6,1,1,0,0,0,0
504,5,740,24.0,120.0,0.9968,9.4,15.6,0,0,1,0,1,0
505,7,540,5.0,27.0,0.9934,12.5,10.6,0,0,1,0,1,0
506,5,850,17.0,110.0,0.9982,9.8,17.6,0,1,0,0,1,0
507,10,420,34.0,116.0,0.9912299999999999,12.2,13.4,1,0,1,0,0,0
508,7,470,61.0,189.0,0.9960399999999999,9.2,13.2,1,1,0,0,0,0
510,8,1190,56.0,178.0,0.9957799999999999,10.2,14.3,1,1,0,1,0,0
511,7,520,15.0,104.0,0.9948,8.7,12.2,1,1,0,0,0,0
512,5,800,12.0,32.0,0.9968899999999999,9.8,12.8,0,1,0,1,1,0
513,8,370,25.0,95.0,0.9926799999999999,11.1,11.2,1,0,1,0,0,0
514,5,820,23.0,143.0,0.9978,9.4,18.8,0,1,0,1,1,0
515,7,570,17.0,141.0,0.9917,10.7,11.8,1,0,1,0,0,0
516,6,840,7.0,17.0,0.9984,9.3,21.6,0,1,0,0,1,0
517,8,440,15.0,144.0,0.99666,10.3,12.0,1,1,0,0,0,0
519,8,290,18.0,79.0,0.9923,11.8,16.2,1,1,0,0,0,0
520,5,800,29.0,55.0,1.0001,11.0,23.0,0,1,0,0,1,0
521,7,460,11.0,207.0,0.993,11.4,16.6,1,1,0,0,1,0
522,8,340,37.0,104.0,0.98865,12.7,12.0,1,1,0,0,0,0
523,8,390,38.0,153.0,0.9994,9.0,13.6,1,1,0,0,0,0
524,5,840,25.0,48.0,0.9981,9.7,18.8,0,0,1,0,1,0
525,8,520,40.0,183.0,0.998,9.1,13.2,1,1,0,0,0,0
526,9,270,18.0,89.0,0.9893,12.5,10.2,1,0,1,0,0,0
527,9,370,34.0,101.0,0.992,12.3,16.0,1,1,0,0,1,0
528,8,530,36.0,175.0,0.992,11.0,15.6,1,1,0,0,0,0
529,7,420,41.0,146.0,1.0001,8.7,13.6,1,1,0,0,0,0
530,9,340,48.0,160.0,0.9952,10.5,10.6,1,1,0,0,0,0
531,7,570,36.0,221.0,0.9964200000000001,9.1,12.8,1,0,1,0,0,0
532,8,650,23.0,140.0,0.99134,11.4,14.8,1,1,0,1,0,0
533,8,750,19.0,71.0,0.99103,11.4,14.0,1,1,0,1,0,0
534,8,500,20.0,78.0,0.9918,10.8,11.8,1,1,0,1,0,0
535,7,780,17.0,38.0,0.9963,11.7,15.8,0,1,0,1,1,0
536,5,370,5.0,33.0,0.9939,9.6,20.6,1,1,0,1,0,0
537,8,440,78.0,240.0,0.99655,9.5,12.4,1,1,0,0,0,0
538,8,430,49.0,228.0,0.9974,10.4,18.4,1,1,0,0,0,0
539,9,450,21.0,98.0,0.9924,10.0,14.6,1,1,0,0,0,0
540,8,450,10.0,122.0,0.99261,10.0,12.0,1,1,0,0,0,0
541,7,840,33.0,139.0,1.0011,8.8,15.0,1,1,0,0,0,0
542,8,510,46.0,142.0,0.9928,10.1,12.6,1,1,0,0,0,0
543,6,410,7.0,106.0,0.9914,11.3,15.2,1,1,0,0,0,0
545,7,360,46.0,195.0,0.993,10.5,15.6,1,0,1,0,0,0
546,6,950,28.0,195.0,0.9977299999999999,9.2,12.4,1,0,1,0,0,0
547,6,930,11.0,44.0,0.9988799999999999,9.5,18.2,0,1,0,1,1,0
548,5,880,16.0,43.0,0.998,9.1,15.2,0,1,0,0,1,0
549,6,580,22.0,47.0,0.99525,10.7,15.6,0,0,1,1,0,0
550,9,380,40.0,76.0,0.98711,13.9,11.6,1,1,0,0,0,0
551,8,500,25.0,96.0,0.99754,10.0,12.6,1,1,0,1,0,0
553,6,540,25.0,65.0,0.99324,11.1,13.6,1,0,0,1,1,0
554,8,420,25.0,119.0,0.9931,10.5,11.8,1,1,0,1,0,0
555,9,250,18.0,112.0,0.9880200000000001,13.3,12.0,1,0,1,0,0,0
556,6,930,19.0,58.0,1.0002,9.3,16.4,0,0,1,0,1,0
557,9,360,42.0,121.0,0.9926,10.8,13.8,1,1,0,0,0,0
558,5,1110,26.0,85.0,0.9971,9.7,17.8,0,0,1,0,0,0
559,6,780,26.0,44.0,0.9952200000000001,10.8,14.2,0,0,1,0,1,0
560,9,530,48.5,229.0,0.9986,9.1,14.8,1,1,0,1,0,0
561,8,440,28.0,87.0,0.9908,14.0,11.0,0,1,0,0,1,0
562,5,900,20.0,47.0,0.99734,10.5,22.6,0,0,1,0,0,0
563,7,500,55.0,191.0,0.9959,9.0,12.8,1,0,1,0,0,0
564,5,890,9.0,23.0,0.9984,9.8,18.0,0,1,0,0,0,1
565,8,490,62.0,152.0,0.9984,9.1,14.6,1,1,0,0,0,0
566,5,720,17.0,26.0,0.99575,10.2,14.0,0,0,1,0,1,0
567,8,570,60.0,160.0,0.9925700000000001,11.8,14.2,1,1,0,0,1,0
568,9,520,65.0,158.0,0.9968799999999999,10.3,13.0,1,1,0,1,0,0
569,7,430,64.0,159.0,0.992,10.0,13.4,1,1,0,0,0,0
570,8,360,10.0,119.0,0.9913,12.8,15.2,1,1,0,0,0,0
571,6,810,3.0,14.0,0.99702,10.9,18.6,0,1,0,0,1,0
572,8,410,42.0,148.0,0.99335,11.1,15.2,1,1,0,0,0,0
573,7,710,45.0,67.0,0.99769,10.2,18.2,0,1,0,0,0,0
574,8,470,29.0,101.0,0.9927799999999999,11.0,12.8,1,1,0,0,0,0
575,9,270,15.0,72.0,0.99165,11.5,13.0,1,1,0,0,1,0
576,5,890,17.0,40.0,0.99803,9.5,16.6,0,1,0,1,1,0
578,9,280,25.0,191.0,0.9922,11.5,11.0,1,0,1,0,0,0
579,8,410,8.0,72.0,0.98949,12.7,13.2,1,1,0,0,0,0
580,8,450,37.0,221.0,0.9954,10.4,14.0,1,1,0,0,0,0
581,5,750,10.0,48.0,0.9976,9.4,16.0,0,1,0,0,1,0
582,8,510,52.0,190.0,0.9928,10.8,15.4,1,1,0,0,0,0
583,9,400,21.0,93.0,0.9896,13.4,13.8,1,0,1,0,0,0
584,7,370,42.0,116.0,0.9982200000000001,9.2,15.2,1,0,1,0,0,0
586,8,440,37.0,113.0,0.99013,12.9,13.4,1,1,0,0,0,0
587,7,290,10.0,64.0,0.9932,10.1,15.4,1,1,0,1,0,0
588,10,340,27.0,95.0,0.99175,12.3,15.4,1,1,0,0,1,0
589,6,710,15.0,24.0,0.9951,10.8,14.2,0,0,1,0,1,0
590,7,510,36.0,174.0,0.99911,9.0,12.0,1,1,0,0,0,0
591,9,380,32.0,138.0,0.992,11.9,14.6,1,0,1,0,0,0
592,5,690,32.0,73.0,0.99654,10.0,18.0,0,1,0,1,1,0
593,8,490,48.0,153.0,0.9942,9.4,16.6,1,1,0,1,0,0
595,8,230,42.0,104.0,0.9911200000000001,11.8,15.0,1,1,0,1,0,0
596,5,760,21.0,92.0,0.99745,9.8,14.2,0,0,1,0,1,0
597,7,410,48.0,146.0,0.99441,9.8,11.6,1,0,1,0,0,0
598,8,440,42.0,179.0,0.9946,10.6,13.6,1,1,0,0,0,0
599,7,620,37.0,53.0,0.99374,11.6,13.2,0,0,1,0,1,0
600,8,190,22.0,82.0,0.98961,12.5,12.4,1,1,0,1,0,0
601,8,580,41.0,166.0,0.995,9.9,14.6,1,1,0,0,1,0
602,8,400,18.0,113.0,0.99366,10.2,13.0,1,1,0,0,0,0
603,10,330,20.0,102.0,0.98944,13.4,10.8,1,1,0,0,1,0
604,7,520,44.0,168.0,0.9962700000000001,9.2,14.8,1,0,1,0,0,0
605,6,970,22.0,89.0,0.9959,9.2,14.0,0,1,0,1,1,0
606,8,290,37.0,94.0,0.98998,12.4,12.4,1,0,1,0,0,0
607,8,430,58.0,178.0,0.9941,10.6,14.8,1,1,0,0,0,0
609,5,800,7.0,35.0,0.9961,9.5,14.6,0,0,1,0,0,0
610,8,370,10.0,51.0,0.9887799999999999,12.6,10.8,1,1,0,1,0,0
611,8,300,34.0,118.0,0.9954,9.4,10.0,1,1,0,0,0,0
612,5,690,15.0,59.0,0.9964,9.4,15.8,0,1,0,1,1,0
613,9,210,29.0,132.0,0.9918799999999999,11.45,12.2,1,0,1,0,0,0
614,7,460,59.0,234.0,0.9966,9.5,14.0,1,1,0,0,0,0
615,5,930,13.0,54.0,0.99724,10.1,16.6,0,1,0,0,0,1
616,6,800,27.0,43.0,0.9957799999999999,10.9,15.2,0,1,0,1,1,0
617,6,1140,14.0,46.0,0.9971,9.6,15.4,0,0,1,0,1,0
618,7,1030,6.0,10.0,0.9960399999999999,11.9,18.0,0,0,1,0,0,0
619,6,610,11.0,17.0,0.9958799999999999,10.4,12.8,0,0,0,1,1,0
620,8,450,59.0,209.0,0.9972,9.6,15.0,1,1,0,0,0,0
621,9,470,67.0,152.0,0.9916,11.1,12.0,1,1,0,1,0,0
622,7,360,47.0,127.0,0.9936799999999999,10.6,12.0,1,1,0,0,0,0
623,8,630,31.0,150.0,0.9953700000000001,9.4,13.2,1,0,1,0,0,0
624,5,810,14.0,31.0,0.9968899999999999,9.8,12.8,0,1,0,1,1,0
625,7,400,20.0,142.0,0.9962,10.6,12.8,1,1,0,0,0,0
626,6,780,24.0,56.0,0.9984,10.6,18.6,0,0,0,1,1,0
627,8,470,69.0,160.0,0.99705,9.6,13.6,1,1,0,0,0,0
628,7,880,61.0,183.0,0.9978600000000001,9.0,15.4,1,0,1,0,0,0
629,8,270,23.0,109.0,0.9914799999999999,10.5,11.8,1,1,0,0,1,0
630,8,400,44.0,179.0,0.9948,9.4,13.0,1,1,0,0,0,0
631,6,1070,17.0,34.0,1.0004,9.9,21.4,0,1,0,1,1,0
632,8,230,56.0,115.0,0.9895799999999999,11.7,12.8,1,1,0,0,0,0
633,9,380,45.0,122.0,0.9917799999999999,10.8,16.8,1,1,0,0,0,0
634,7,360,34.0,185.0,0.9944,9.8,11.8,1,0,1,0,0,0
635,5,760,30.0,135.0,0.9976,9.4,17.2,0,1,0,0,1,0
636,7,500,5.0,129.0,0.9953,9.1,13.6,1,0,1,0,0,0
637,8,300,30.0,125.0,0.9907,12.5,16.0,1,1,0,0,0,0
638,9,330,49.0,113.0,0.98966,13.1,11.4,1,0,1,0,0,0
639,9,330,35.0,95.0,0.9898600000000001,12.0,11.8,1,0,1,0,0,0
641,7,460,28.0,208.0,0.99434,9.8,15.6,1,1,0,0,0,0
642,9,370,39.0,150.0,0.9913,11.8,15.2,1,0,1,0,0,0
643,8,350,18.0,97.0,0.99245,9.7,14.8,1,1,0,0,0,0
644,9,320,32.0,107.0,0.9907,12.2,14.2,1,1,0,0,0,0
645,8,470,42.0,207.0,0.9966,9.5,14.6,1,1,0,0,0,0
646,10,400,24.0,87.0,0.98862,13.4,14.2,1,1,0,0,1,0
647,9,350,39.0,120.0,0.9913799999999999,11.3,14.6,1,1,0,0,0,0
648,6,860,20.0,65.0,0.9955799999999999,10.1,14.0,0,0,1,0,0,0
649,7,630,11.0,41.0,0.99439,12.4,14.4,0,1,0,0,0,0
650,9,330,50.0,158.0,0.9909,12.1,14.4,1,1,0,0,0,0
651,8,400,24.0,120.0,0.99411,10.8,11.4,1,1,0,0,0,0
652,8,370,15.0,103.0,0.991,12.0,14.2,1,1,0,1,0,0
653,7,480,19.0,84.0,0.9927,9.8,12.8,1,0,1,0,0,0
654,8,310,32.0,99.0,0.9893,12.2,14.2,1,1,0,0,0,0
655,7,450,68.0,183.0,0.9992200000000001,9.4,14.4,1,1,0,0,0,0
656,6,520,6.0,16.0,0.9948,12.5,17.8,0,1,0,0,1,0
657,8,420,27.0,123.0,0.9936200000000001,9.9,11.6,1,1,0,1,0,0
658,9,350,8.0,97.0,0.9927,11.0,12.6,1,0,1,0,0,0
659,7,530,48.0,194.0,0.9974,9.4,13.6,1,1,0,0,0,0
660,7,400,21.0,116.0,0.99736,9.2,12.8,1,1,0,0,0,0
661,10,440,50.0,152.0,0.9934,10.7,15.8,1,1,0,0,0,0
662,8,500,44.0,130.0,0.99855,10.0,15.4,1,1,0,0,0,0
663,6,800,27.0,43.0,0.9955,10.7,14.2,0,0,1,0,1,0
664,9,340,29.0,129.0,0.9898399999999999,12.0,11.2,1,1,0,1,0,0
665,8,410,32.0,92.0,0.99036,11.2,12.2,1,1,0,1,0,0
666,8,470,58.0,215.0,0.9954200000000001,9.5,12.6,1,1,0,0,0,0
667,8,490,77.0,231.0,0.9966,9.5,13.2,1,1,0,0,0,0
668,6,770,6.0,14.0,0.99555,11.0,12.4,0,1,0,0,1,0
669,8,360,24.0,99.0,0.9947,9.7,17.0,1,1,0,0,0,0
670,8,490,27.0,186.0,0.9974,9.3,12.4,1,0,1,0,1,0
671,6,450,6.0,132.0,0.9913200000000001,11.2,14.2,1,1,0,0,0,0
672,7,750,10.0,21.0,0.9955200000000001,11.9,17.8,0,1,0,1,0,0
673,6,1000,20.0,27.0,0.99546,11.2,17.6,0,1,0,0,0,0
674,8,680,6.0,12.0,0.99516,11.7,17.2,0,1,0,0,1,0
675,5,940,41.0,110.0,0.9982,9.2,18.0,0,0,1,0,1,0
676,10,390,46.0,150.0,0.995,12.5,14.2,1,0,1,0,0,0
677,8,570,60.0,160.0,0.9925700000000001,11.8,14.2,1,1,0,0,1,0
678,7,550,3.0,9.0,0.9973799999999999,11.6,17.0,0,0,1,0,0,0
679,7,510,36.0,174.0,0.99911,9.0,12.0,1,1,0,0,0,0
680,5,800,11.0,119.0,0.9953799999999999,10.9,13.4,0,1,0,1,1,0
681,5,860,21.0,73.0,0.997,9.1,14.8,0,0,1,0,1,0
682,5,750,10.0,48.0,0.9976,9.4,16.0,0,1,0,0,1,0
683,8,500,58.0,180.0,0.99495,9.7,12.8,1,1,0,0,1,0
685,8,280,24.0,84.0,0.9909,11.7,13.4,1,0,1,0,0,0
686,7,310,13.0,128.0,0.9917,11.4,14.2,1,1,0,0,0,0
687,7,510,20.0,138.0,0.9943,10.7,13.0,1,0,1,0,0,0
688,8,530,20.0,113.0,0.99544,11.0,13.0,1,0,1,0,0,0
689,8,350,22.0,95.0,0.9935,12.0,16.8,1,1,0,0,0,0
690,8,440,79.5,183.0,0.9974200000000001,10.2,13.6,1,1,0,1,0,0
691,10,370,29.0,119.0,0.9908,12.4,13.0,1,0,1,0,0,0
692,8,370,20.0,84.0,0.99046,11.4,13.4,1,1,0,1,0,0
694,8,340,36.0,120.0,0.9918799999999999,11.5,10.2,1,0,1,0,0,0
695,8,470,35.0,147.0,0.9886,13.4,13.6,1,0,1,0,0,0
696,9,260,11.0,77.0,0.9938100000000001,12.8,13.2,1,1,0,0,0,0
697,6,800,27.0,43.0,0.9955,10.7,14.2,0,0,1,0,1,0
698,9,360,40.0,117.0,0.9934,9.5,13.8,1,1,0,1,0,0
699,9,360,20.0,99.0,0.99,12.1,15.6,1,1,0,0,0,0
700,5,870,17.0,26.0,0.9978299999999999,9.5,14.2,0,1,0,1,1,0
701,8,360,21.0,124.0,0.9936200000000001,10.8,13.2,1,0,1,0,0,0
702,8,670,39.0,212.0,0.9958,9.6,14.8,1,1,0,1,0,0
703,9,330,28.0,92.0,0.99225,10.9,11.8,1,1,0,0,0,0
704,8,290,24.0,111.0,0.99,12.1,12.4,1,1,0,0,0,0
705,8,350,32.0,76.0,0.9914,11.33333333,13.0,1,1,0,1,0,0
706,9,300,31.0,100.0,0.9911,12.8,16.4,1,1,0,0,1,0
707,5,790,6.0,12.0,0.9963,12.2,13.2,0,1,0,0,0,1
708,8,450,37.0,222.0,0.9954,10.4,14.0,1,1,0,0,0,0
709,9,390,35.0,96.0,0.99129,12.4,13.4,1,1,0,0,1,0
710,8,240,47.0,202.0,0.9955799999999999,10.8,17.8,1,1,0,0,0,0
711,5,490,17.0,99.0,0.9937,13.0,11.2,0,0,1,0,1,0
712,7,920,23.0,55.0,0.99471,12.3,10.8,0,1,0,0,1,0
713,7,1240,6.0,15.0,0.9984,11.8,23.0,0,0,1,0,1,0
714,8,370,61.0,212.0,0.9971,9.5,12.6,1,1,0,0,0,0
715,7,500,22.0,145.0,0.9920700000000001,10.3,10.8,1,1,0,0,0,0
716,9,390,29.0,113.0,0.99406,10.9,13.6,1,1,0,1,0,0
717,7,500,17.0,101.0,0.9940000000000001,9.5,16.4,1,1,0,1,0,0
718,8,400,37.0,114.0,0.9905,10.9,12.6,1,1,0,0,0,0
719,9,480,29.0,228.0,0.99955,8.8,12.8,1,1,0,0,1,0
720,7,440,48.0,197.0,0.9951200000000001,9.4,11.4,1,1,0,0,0,0
722,6,710,8.0,19.0,0.9963,10.6,12.8,0,1,0,0,1,0
723,6,610,7.0,151.0,0.993,9.5,13.0,1,0,1,0,0,0
724,5,600,28.0,65.0,0.9959,10.1,16.4,0,0,1,0,1,0
725,7,260,19.0,101.0,0.9918,12.4,17.2,1,1,0,0,1,0
726,6,340,23.0,111.0,0.99405,10.2,14.2,1,1,0,0,0,0
727,8,390,34.0,137.0,0.98946,12.7,12.8,1,0,1,0,0,0
728,6,940,23.0,188.0,0.9972,9.2,14.0,1,0,1,0,1,0
729,9,440,53.0,186.0,0.997,9.5,16.0,1,1,0,0,0,0
730,9,460,32.0,113.0,0.9924,10.5,12.0,1,1,0,0,0,0
731,6,760,15.0,27.0,0.9967,9.5,15.4,0,1,0,1,1,0
732,5,730,29.0,79.0,0.9977,9.2,13.2,0,0,0,1,1,0
733,8,450,32.0,87.0,0.99175,11.2,12.8,1,1,0,1,0,0
734,9,390,46.0,163.0,0.9928,12.2,14.0,1,1,0,0,1,0
735,8,300,11.0,103.0,0.99106,11.1,13.8,1,0,1,0,0,0
736,9,270,24.0,97.0,0.992,12.2,13.8,1,1,0,0,0,0
737,8,370,33.0,150.0,0.9962,9.7,17.8,1,1,0,0,0,0
738,8,560,30.0,91.0,0.9951200000000001,9.9,13.8,1,1,0,1,0,0
740,9,240,9.0,87.0,0.9917,12.6,17.6,1,0,1,0,0,0
741,10,280,13.0,59.0,0.98975,11.9,10.4,1,1,0,1,0,0
